id,extroversion,neurotic,agreeable,conscientious,open,TimeSpent
982323,2.2,2.8,2.0,3.6,3.2,3.07
284472,4.4,2.6,2.2,2.4,4.2,1.55
511257,3.8,3.2,2.6,2.6,4.2,1.65
987853,3.0,3.0,2.6,2.6,2.8,2.6
627171,1.4,3.2,2.6,5.0,4.4,1.8
956306,1.2,2.8,3.0,3.4,4.2,2.33
56598,4.4,3.0,2.0,3.6,4.0,2.39
250404,3.6,4.0,3.6,1.8,3.0,2.82
355915,2.0,3.0,2.4,1.8,4.0,1.32
17823,2.8,2.8,3.0,1.2,4.0,1.02
198809,2.4,3.6,3.4,3.4,2.6,1.58
976148,1.0,2.6,2.6,1.0,3.4,3.46
507780,3.4,3.0,2.8,2.4,3.0,2.02
357745,2.0,3.4,2.4,1.8,3.6,4.5
469135,2.2,2.8,1.6,2.0,4.0,2.6
810787,4.0,3.0,3.2,4.8,3.8,1.49
878501,2.0,3.2,1.8,2.4,3.4,1.71
237894,2.2,3.0,2.4,4.8,2.2,1.67
926756,2.2,3.4,2.6,4.8,3.4,4.75
893574,2.6,3.8,2.8,3.8,3.6,1.28
265220,3.0,3.2,2.8,1.8,4.4,1.07
762886,2.4,3.4,2.2,2.2,3.8,1.93
403663,4.4,2.8,2.6,2.4,4.2,1.57
869959,3.2,3.0,2.6,3.0,4.0,1.45
187199,2.6,3.0,1.8,3.0,4.4,1.31
583536,3.0,3.2,2.4,1.8,4.4,1.06
991544,1.0,2.6,3.4,3.0,3.6,1.98
368868,3.8,2.8,1.8,4.2,4.2,1.93
250003,2.4,3.4,2.6,3.0,4.2,1.42
117110,3.8,3.8,3.6,3.0,3.6,2.49
445827,3.2,3.2,2.4,3.2,3.4,0.75
331612,1.6,2.6,4.4,3.2,3.6,2.03
434568,1.0,4.2,1.8,5.0,3.4,2.59
755897,3.6,4.0,2.8,4.2,3.8,1.67
484048,2.2,3.0,3.2,4.2,4.0,2.82
329934,2.0,3.6,2.0,3.0,4.6,2.07
893116,4.6,3.4,2.8,1.2,3.8,2.5
473708,3.2,3.2,2.8,2.4,3.8,2.24
212720,2.8,3.4,2.8,3.8,4.0,3.81
780157,1.6,2.8,3.2,1.8,3.8,1.84
993379,3.0,3.8,2.2,4.2,4.4,2.92
510604,1.4,2.8,2.8,2.2,4.2,3.86
398553,2.4,3.2,2.4,2.2,3.4,3.16
277468,2.6,3.0,2.8,2.8,3.0,1.58
449525,2.6,2.8,2.0,3.0,4.2,1.8
342567,1.8,3.2,3.0,2.4,2.6,1.26
122862,3.6,3.4,2.6,3.8,3.0,2.57
326530,3.4,3.2,2.0,4.2,3.6,1.43
908038,3.2,3.4,2.0,4.4,4.2,1.63
805287,3.4,2.8,2.4,2.0,3.0,0.91
260356,2.0,3.6,3.2,1.8,4.0,1.6
374085,2.2,2.6,1.8,5.0,2.6,1.17
741873,3.4,3.0,2.6,4.2,4.2,1.71
850884,2.4,2.8,1.8,3.8,4.4,1.09
225741,3.8,2.8,2.6,4.2,4.2,1.61
889634,2.8,3.4,3.2,4.4,2.6,2.33
70155,3.0,3.6,2.2,4.8,4.6,2.67
62999,2.0,2.2,2.6,1.6,3.2,1.46
45354,3.2,3.0,3.2,2.6,3.8,1.25
639463,3.8,3.2,3.4,2.6,3.8,2.42
340187,2.6,3.2,2.4,3.6,3.6,2.14
150191,2.6,3.4,2.6,3.8,3.8,3.22
791971,3.8,3.8,2.6,2.4,3.6,1.86
695100,3.6,4.0,3.6,2.8,3.2,1.88
410717,1.6,2.8,2.4,3.6,4.0,2.83
695822,4.6,3.4,2.4,4.0,4.2,2.04
808681,2.0,3.6,2.0,3.4,4.2,1.91
229666,2.4,3.4,2.8,3.4,3.0,1.9
859883,1.4,2.6,1.8,4.2,3.2,1.78
417832,2.6,3.8,2.6,3.0,3.2,1.74
910642,4.2,3.6,2.8,2.6,3.6,1.23
248302,3.2,2.4,2.4,1.4,3.6,4.12
940335,2.4,3.6,3.4,5.0,4.2,3.5
357702,3.2,3.6,2.4,2.8,3.6,4.38
747483,1.8,2.4,2.2,3.6,4.2,4.79
709589,4.2,3.6,2.0,3.6,4.2,1.85
732545,1.2,3.2,2.8,3.6,4.0,2.05
767836,1.8,2.6,2.6,3.6,3.8,2.82
1005842,2.2,4.0,2.4,2.4,4.4,1.49
424270,2.6,3.6,2.4,3.6,3.4,1.6
15473,4.2,3.2,2.0,1.4,4.0,1.92
600895,2.4,3.2,2.8,2.8,4.0,0.91
718518,2.6,3.4,2.0,3.8,3.6,1.88
346452,4.0,3.4,2.0,4.4,4.0,1.17
941415,1.8,3.4,3.6,3.8,3.4,2.03
488053,1.8,3.0,2.0,3.0,4.2,1.05
434885,2.0,3.2,2.2,2.8,3.6,1.38
394327,2.6,3.6,3.4,3.4,3.8,3.23
927129,3.8,3.4,2.4,3.8,3.6,1.92
744890,3.4,3.0,3.2,3.4,4.2,1.32
59302,4.2,3.2,1.8,2.2,4.4,2.27
270673,4.4,3.4,2.2,3.6,4.0,1.21
926980,2.4,3.4,2.8,2.8,4.2,1.58
35895,3.0,3.0,2.6,2.4,4.0,1.99
854211,1.4,3.0,2.2,3.0,4.2,1.86
185898,2.8,3.4,3.2,3.8,4.0,2.09
873188,2.0,3.0,3.0,2.8,4.2,1.85
329193,2.6,2.8,3.0,2.0,2.8,1.86
829494,3.0,2.6,2.6,2.0,3.4,4.12
544113,2.0,2.4,2.6,1.6,4.0,4.44
460790,2.2,3.4,2.0,2.8,3.8,1.36
730472,1.6,3.2,2.6,3.8,3.6,1.62
150273,3.2,3.4,3.4,3.4,2.6,2.29
694758,2.2,3.0,2.6,3.6,3.8,4.48
547145,2.0,3.0,3.0,3.8,2.4,4.02
559498,3.2,3.6,2.2,1.4,4.2,0.77
559634,2.8,3.6,3.6,1.4,4.4,1.68
880028,4.2,3.0,2.4,3.0,4.4,2.4
108869,4.0,3.6,2.6,4.2,4.6,2.09
860194,1.6,3.4,3.0,1.4,4.0,2.62
764197,3.0,3.0,2.0,3.8,2.8,2.4
646701,2.2,3.8,1.6,3.0,3.2,2.33
887823,4.8,3.0,3.6,1.4,4.4,0.96
662279,2.0,3.2,3.0,3.2,2.4,1.34
343335,4.8,3.2,2.6,3.8,3.8,1.59
920589,4.6,3.4,2.0,4.4,4.2,1.53
97315,2.8,3.0,2.8,3.2,3.2,1.52
64876,2.6,3.8,2.4,2.0,4.4,4.11
871497,2.0,4.2,2.6,3.8,4.0,1.82
742641,2.6,3.2,2.0,2.4,4.4,2.12
408617,3.8,3.4,2.2,3.2,4.4,3.12
201145,2.4,3.8,2.2,4.4,3.6,1.63
784318,1.0,3.0,1.8,4.2,4.2,1.13
627158,1.0,2.8,2.4,3.4,2.8,2.63
370475,1.0,2.8,3.0,3.4,4.2,1.51
592482,2.8,3.6,2.2,2.8,2.4,2.38
464199,2.8,3.0,2.6,1.2,4.2,2.35
614507,1.6,2.8,2.6,3.4,4.0,1.8
771163,2.4,3.0,3.4,1.8,3.2,2.01
243564,2.2,4.0,2.4,2.6,2.8,2.85
470775,4.0,3.6,1.8,4.4,4.2,2.03
454927,1.4,3.2,2.6,3.8,3.8,2.75
531393,2.2,3.4,3.2,3.4,3.4,2.13
90023,3.8,3.4,2.8,3.4,2.8,2.35
1002461,3.4,3.4,2.4,2.4,3.8,1.91
231038,3.8,3.4,3.2,4.0,4.0,1.72
962830,2.4,3.0,2.6,4.0,3.8,3.21
990027,3.0,3.4,2.8,3.2,3.0,2.81
131155,3.0,2.8,2.6,3.2,4.0,2.55
509005,4.6,3.0,2.4,3.0,4.2,2.46
970747,2.0,2.6,3.4,3.4,3.0,2.29
304767,3.4,2.6,3.6,2.6,3.6,2.24
537610,5.0,3.0,2.0,3.0,3.8,1.12
664412,1.0,3.2,2.0,3.0,3.2,1.5
639817,2.6,3.2,2.0,2.6,4.0,3.19
602204,2.4,3.0,3.2,2.8,3.2,1.34
783917,2.0,3.2,2.8,2.8,3.4,3.01
58295,3.6,3.2,2.6,3.4,4.2,1.98
769516,1.8,2.6,3.0,4.2,3.6,1.11
893014,3.0,3.4,3.6,2.2,4.2,2.06
514143,1.8,3.8,3.0,4.0,3.4,3.7
26423,1.6,3.8,3.0,3.6,3.2,2.79
322724,2.8,3.2,2.6,2.6,3.8,2.51
338335,4.0,3.2,2.0,3.6,4.6,1.85
952871,1.2,3.0,2.6,2.6,3.4,2.11
215194,3.4,3.8,2.8,3.4,3.8,1.53
554459,2.6,3.4,2.8,3.2,3.6,2.63
465826,4.2,3.6,2.6,3.4,3.6,0.93
356993,2.6,2.6,1.6,1.6,4.2,4.63
223484,2.0,2.6,2.2,3.6,3.8,2.55
534516,1.6,2.8,3.2,2.4,4.2,3.52
444298,2.2,3.4,2.0,3.0,3.6,1.76
290868,3.0,3.2,3.6,3.2,3.6,2.31
667802,2.8,3.8,2.8,3.6,3.2,1.01
530829,1.8,3.0,2.6,2.0,3.6,1.59
424940,2.2,2.8,2.8,2.2,3.8,2.2
12969,2.2,2.6,2.6,3.2,2.8,1.93
241521,2.6,3.4,2.6,3.8,3.6,3.83
973858,2.8,3.2,2.0,1.8,4.4,1.95
937669,2.2,3.6,2.8,5.0,3.4,1.83
350443,2.4,4.0,3.2,3.0,3.8,1.74
920143,4.0,3.2,4.0,2.0,3.6,2.0
996452,1.8,3.0,2.2,1.8,4.0,1.47
800181,1.6,3.0,3.4,4.6,4.8,4.12
774968,1.2,3.0,1.8,3.0,3.6,1.15
423701,2.8,3.2,2.4,3.2,3.4,2.09
829157,3.6,2.8,2.2,4.2,3.2,1.8
161071,2.6,3.0,3.0,4.2,4.2,2.57
437310,2.4,2.6,2.4,2.4,3.2,2.08
250580,2.6,2.8,2.4,2.6,2.8,2.03
946595,3.0,2.8,1.8,2.8,3.4,1.5
140680,3.6,2.6,3.2,1.6,4.4,3.49
176163,2.4,3.6,2.0,3.2,2.8,2.2
634947,3.2,3.4,2.2,2.2,4.4,1.76
93921,1.6,3.0,3.0,3.0,3.6,1.93
175171,4.0,2.8,2.4,2.6,3.6,0.95
51433,2.0,3.2,2.2,2.8,4.2,2.98
685359,3.6,3.2,3.4,1.6,3.4,2.44
76589,3.2,3.6,2.2,2.2,3.2,1.47
246255,3.2,3.8,2.2,4.4,4.0,2.65
449757,1.6,3.0,1.8,3.8,3.6,1.13
242492,3.0,3.2,2.6,2.4,4.0,3.33
347923,1.2,3.6,2.6,2.8,2.6,1.18
813521,2.2,3.4,1.8,2.8,4.4,1.37
746194,3.8,3.4,2.4,3.6,3.4,2.0
178282,1.0,2.6,3.0,1.0,4.2,3.37
54303,4.0,3.0,2.6,2.4,4.2,2.0
815557,1.6,2.6,2.4,1.4,3.8,0.91
467553,3.8,3.2,2.6,2.6,4.2,1.71
19132,1.0,2.6,2.6,4.6,4.2,1.74
677824,1.4,3.6,1.8,4.0,3.8,2.16
804950,2.4,2.4,4.0,1.2,4.0,1.27
530270,3.0,3.0,2.4,2.6,4.4,1.03
674699,5.0,4.0,2.2,4.6,3.8,1.31
909508,3.0,4.4,2.6,1.8,3.6,2.13
307403,4.2,3.2,2.0,1.4,3.8,2.93
160695,3.2,3.2,2.2,3.8,4.0,1.87
729596,2.0,3.2,2.2,4.0,3.2,2.99
757236,3.6,3.4,2.2,2.8,4.4,1.16
477821,2.2,3.4,2.6,2.2,4.6,2.55
142283,1.4,3.2,2.6,1.6,4.2,1.21
880155,4.2,3.2,2.8,3.6,4.0,1.81
222112,3.8,3.2,3.2,2.4,3.0,2.54
102999,1.8,2.8,1.6,4.4,4.6,2.1
704697,3.2,2.2,2.6,2.0,4.2,1.23
236045,2.8,2.8,2.0,2.2,4.0,1.43
770596,2.0,3.8,3.4,4.2,4.2,1.74
470780,2.2,3.4,2.2,4.0,2.8,3.08
57892,3.2,3.2,2.8,3.6,4.2,2.47
969930,2.8,3.6,2.2,3.2,3.8,1.83
997395,2.6,3.0,3.2,2.2,3.4,1.32
365208,1.0,3.0,4.2,4.6,3.4,2.06
261166,4.0,3.6,3.0,5.0,3.8,2.74
976758,1.0,3.0,3.4,3.0,3.8,2.31
128145,3.8,4.2,2.4,1.2,4.0,2.97
825461,2.4,3.8,2.2,3.8,4.2,1.88
73705,4.4,3.6,2.2,2.4,3.2,0.93
481213,4.8,3.2,3.0,1.0,4.2,1.45
202246,2.4,3.6,2.8,4.0,3.0,1.16
210345,3.6,2.6,2.4,3.0,4.4,2.02
624845,4.2,3.0,3.4,1.8,3.6,2.34
60705,1.0,2.4,2.0,1.8,3.6,1.13
362957,2.4,3.2,2.0,4.8,4.2,1.77
566869,1.6,3.0,1.8,4.0,3.4,1.17
298521,2.4,3.2,3.4,3.4,4.0,4.79
867986,1.4,2.8,1.6,3.2,3.4,1.13
405043,2.6,2.8,3.0,2.0,3.8,4.67
357032,5.0,3.6,3.4,5.0,4.2,1.26
467526,3.0,3.4,3.0,5.0,4.2,3.54
618853,1.6,2.6,2.2,2.6,4.0,1.45
157696,3.2,3.2,3.8,1.2,3.6,2.36
121352,1.6,2.8,2.6,2.0,3.2,2.47
877772,4.0,3.0,2.0,1.4,4.2,2.62
906034,2.4,3.4,2.0,2.0,3.8,2.57
592473,2.6,3.8,2.6,1.4,3.0,2.08
891200,1.0,3.8,1.8,3.0,4.0,1.43
483918,2.2,3.0,3.6,3.0,2.0,1.96
396612,2.2,3.2,2.4,3.8,4.2,1.29
967012,1.6,3.2,2.0,3.2,3.6,2.08
232048,4.4,2.2,2.8,2.2,4.6,2.95
780428,2.2,3.4,4.4,2.8,4.4,1.91
135647,3.8,2.2,2.0,2.4,3.4,1.69
369077,2.2,2.6,2.8,3.2,4.2,1.56
575187,2.6,3.4,2.8,2.4,4.0,2.87
68814,2.4,3.0,3.0,2.6,3.8,2.16
217374,2.4,3.6,2.4,2.2,3.6,1.09
162975,2.6,3.8,3.2,1.6,3.6,2.85
423253,1.4,3.6,1.6,4.2,4.4,1.8
418011,1.0,2.6,2.6,2.2,4.2,0.95
379476,1.0,2.4,3.2,3.0,3.0,1.3
399865,2.2,3.2,2.4,3.2,4.2,1.7
596307,3.6,3.0,3.4,1.8,3.4,1.06
1002024,2.0,2.6,3.0,3.4,2.6,1.51
852917,3.2,3.4,3.0,2.2,4.0,1.52
172137,3.2,1.6,2.6,2.4,4.0,1.13
524385,1.2,4.2,2.8,2.6,3.6,2.25
10125,3.4,2.6,2.2,5.0,3.2,2.52
1013196,2.2,3.2,2.4,3.4,4.0,2.76
289843,2.2,3.6,2.8,2.0,4.0,1.3
768466,2.0,3.8,3.0,2.8,3.8,2.64
980231,3.2,3.6,2.2,4.8,4.2,4.8
210879,1.0,2.8,2.8,1.6,4.2,0.68
53273,2.6,3.8,2.8,2.4,3.2,2.07
805775,5.0,4.0,1.8,4.2,3.0,1.3
367057,2.6,3.2,2.2,4.2,3.8,1.64
168347,4.0,3.6,3.0,2.4,3.4,1.66
912981,4.6,3.4,2.6,2.4,3.4,1.59
695273,2.2,2.8,3.2,3.2,3.8,1.42
696773,3.6,3.2,3.0,2.2,3.6,1.37
93617,2.8,3.4,1.8,4.4,3.4,4.57
654679,3.2,2.4,1.8,2.4,3.4,2.93
749313,1.0,2.2,3.8,4.8,4.0,2.45
241349,3.8,2.8,3.6,2.8,4.0,2.21
63383,1.0,2.6,2.8,3.2,3.6,1.71
638521,4.4,2.6,1.8,3.0,3.6,3.32
866629,1.8,2.8,3.4,2.4,4.0,2.53
691154,2.6,3.4,2.4,3.6,4.2,2.01
738262,5.0,4.0,3.0,4.6,3.8,1.26
530507,1.4,3.2,2.6,2.0,3.2,3.1
859295,1.4,2.4,3.6,1.6,4.2,1.73
96023,4.0,4.0,2.4,1.4,4.4,1.27
156706,3.0,3.0,1.8,2.8,3.8,1.32
996588,1.0,4.4,2.4,2.4,4.2,0.96
815279,4.0,3.8,3.2,1.4,3.0,1.31
729650,2.2,3.6,2.8,3.8,4.2,1.68
692213,1.8,3.0,3.2,3.8,4.2,1.7
977273,1.2,4.0,2.2,2.4,3.6,1.52
363712,1.6,3.4,3.2,2.6,4.0,4.23
876299,4.6,3.6,2.0,3.2,4.4,1.02
644412,2.6,3.8,2.8,4.0,3.6,1.93
884760,1.2,3.4,3.0,2.8,4.4,1.16
952455,1.8,3.0,1.8,1.8,4.2,1.05
547473,3.0,3.0,3.4,2.6,3.4,1.8
579789,2.4,3.6,2.2,4.6,3.2,1.33
780901,3.0,2.8,2.8,2.0,3.2,1.69
615799,2.2,2.8,1.8,4.2,4.4,1.03
471487,4.0,3.2,2.2,1.8,3.0,1.85
834006,2.8,3.8,1.8,3.6,2.8,1.66
429880,2.0,3.4,3.4,3.0,3.8,1.68
806232,4.2,3.8,4.2,1.2,4.2,1.32
714313,2.2,3.0,2.8,3.0,3.4,1.76
287751,3.8,3.6,3.4,2.8,3.4,2.27
182989,3.4,3.8,2.2,4.6,4.2,2.31
192544,4.0,3.8,2.4,4.6,4.8,1.22
412833,2.8,3.0,2.4,3.0,4.0,2.23
858429,1.8,3.4,1.8,4.2,3.8,3.77
755593,2.0,3.4,1.8,3.8,4.2,1.46
905116,2.0,3.0,3.6,3.2,3.2,3.44
345694,2.4,2.4,1.8,4.4,3.4,2.68
62262,3.8,3.8,3.0,1.8,4.2,1.71
246481,1.8,3.0,2.6,2.4,4.4,2.75
740644,2.2,3.2,2.2,3.8,4.4,1.93
949849,3.4,3.6,1.8,4.0,4.2,1.18
79718,3.8,2.8,2.8,2.0,2.6,1.62
357069,4.8,3.4,2.4,2.8,3.6,1.6
391227,2.2,4.0,1.8,3.0,3.4,1.64
609871,2.4,2.8,2.0,4.2,3.8,2.34
952789,3.6,2.6,3.0,2.0,3.4,1.15
163468,2.8,3.2,1.8,3.6,4.2,1.78
367999,3.6,3.2,3.4,2.6,3.8,2.34
370220,2.6,3.4,3.0,3.6,3.6,0.86
714594,4.6,3.6,1.8,3.6,3.6,1.51
98069,2.4,2.8,2.0,3.4,3.0,1.47
593391,3.4,2.6,1.8,1.8,3.8,2.18
754261,2.4,3.4,2.8,3.8,4.0,1.3
219816,3.8,3.6,3.4,3.4,4.2,1.63
195254,2.6,2.8,2.2,1.8,3.6,3.25
388044,2.0,2.8,2.6,2.8,4.4,1.79
118699,5.0,3.4,2.0,2.6,4.6,1.11
149567,4.4,3.2,3.4,3.6,4.0,1.34
154756,3.0,3.0,2.0,1.4,3.4,2.1
381375,2.6,2.8,2.4,3.0,3.2,2.23
123345,1.6,3.0,2.8,4.6,3.4,2.11
174738,1.8,3.2,2.8,2.8,3.0,1.48
46502,2.8,3.2,2.0,3.2,3.6,1.81
381543,1.6,3.0,2.2,4.6,3.4,2.01
966611,1.8,3.8,1.8,3.0,3.0,4.32
893346,1.6,2.8,1.8,4.8,4.0,0.99
173726,3.2,3.2,2.0,2.8,3.6,1.94
108732,4.2,3.8,2.6,3.8,4.0,1.64
789497,3.6,3.6,2.8,4.2,3.0,1.88
778157,3.4,2.6,2.0,5.0,3.4,1.91
191611,2.0,3.0,1.8,3.2,3.8,1.75
300017,4.4,3.0,3.0,3.4,3.2,2.19
825014,3.4,2.8,2.4,1.6,3.8,1.16
987620,3.6,3.6,2.6,3.8,4.2,1.67
349225,2.4,3.8,2.8,2.0,4.2,1.12
518538,2.2,2.6,1.8,2.6,3.8,1.78
301607,2.8,2.4,3.6,3.0,3.4,3.04
1002830,1.2,3.6,1.8,4.2,3.6,1.04
136572,2.8,3.4,2.6,3.8,3.6,2.71
206655,1.4,3.8,3.2,4.6,4.2,1.91
772513,2.2,3.2,2.0,3.6,3.0,1.34
120053,1.6,3.2,2.2,4.4,4.2,1.09
927075,3.2,3.4,2.6,2.6,3.0,1.25
115478,4.0,3.4,2.8,3.0,3.4,2.78
851978,1.0,2.6,1.8,4.0,4.2,1.03
225481,3.0,2.6,2.0,1.2,4.4,1.73
650098,1.6,2.4,2.4,4.6,3.4,1.72
767679,2.4,2.4,2.8,3.2,3.6,2.67
270040,1.4,3.6,3.4,1.4,3.4,1.47
619185,3.4,3.2,2.2,4.2,4.0,1.96
807503,1.2,3.0,2.2,2.8,4.2,3.48
861513,2.6,3.2,2.0,2.0,3.8,3.2
550823,2.2,3.0,3.6,1.2,4.2,0.85
30092,3.6,2.4,2.4,2.6,3.8,1.56
979194,2.0,2.6,3.0,2.2,4.2,2.67
133957,3.2,4.0,2.0,3.6,3.8,2.03
605734,2.4,3.6,2.0,4.0,3.8,1.6
161316,2.6,3.6,2.8,3.6,4.2,0.99
19444,4.6,4.0,2.8,1.2,2.6,1.78
31832,3.8,3.4,2.4,3.2,4.0,4.55
965156,2.8,3.4,2.4,3.4,3.8,1.16
67929,2.4,3.0,2.8,2.2,4.4,1.65
762783,3.8,3.6,1.8,4.6,4.0,2.23
577972,2.8,3.2,2.0,1.8,3.2,1.99
666604,2.6,3.2,2.6,2.8,3.2,2.38
25897,2.4,2.6,2.6,1.4,4.4,2.29
9019,3.2,3.0,2.4,4.0,3.4,1.54
962913,3.0,3.4,2.4,3.4,4.2,2.23
592659,2.4,2.6,2.4,2.4,4.4,1.65
114967,5.0,4.2,3.4,4.6,1.6,1.49
58467,2.0,2.8,2.6,2.4,3.6,1.11
850066,3.2,3.2,2.6,4.4,4.0,2.94
429326,3.0,3.2,2.2,3.4,3.2,1.71
200816,5.0,3.2,1.6,3.0,4.2,1.42
743169,2.2,3.2,2.2,3.4,3.4,2.03
897395,3.4,3.6,2.6,3.4,2.8,1.55
870314,2.2,3.4,3.4,4.8,3.6,1.39
158608,3.4,3.2,2.0,3.2,4.2,1.85
702156,1.4,3.6,2.2,2.8,3.4,1.93
588790,3.2,2.8,3.0,2.0,3.4,1.75
208672,5.0,3.6,2.0,3.6,3.8,1.98
925887,1.6,3.8,2.6,3.4,3.2,1.06
775542,2.0,3.0,2.8,1.4,4.2,2.39
170786,2.6,3.4,2.0,2.6,3.8,1.28
949369,2.0,3.2,2.2,4.0,3.8,1.2
219133,3.4,3.0,1.8,4.4,4.2,2.65
820266,4.0,3.6,2.8,3.8,4.4,2.64
565996,2.4,3.0,2.0,4.0,4.0,1.68
580444,1.8,3.2,1.8,4.6,2.8,1.97
728218,3.0,3.2,3.0,3.2,3.6,1.68
772300,3.2,2.6,1.8,4.4,4.2,2.2
160037,2.8,3.6,2.2,2.8,4.0,1.79
820838,3.0,3.0,2.2,3.0,4.6,1.2
605175,3.0,3.2,2.6,3.2,3.8,2.16
941691,2.6,3.2,2.6,2.0,4.2,1.78
915830,3.2,2.6,3.6,3.0,3.2,1.6
480405,2.4,3.4,2.6,4.6,3.2,2.47
28442,2.4,3.4,2.6,3.2,3.6,1.38
607910,2.4,4.0,2.2,4.0,3.8,1.49
918681,3.0,2.6,2.4,1.6,3.2,1.57
653538,1.0,2.6,3.0,2.4,3.0,1.34
16386,3.6,3.2,3.0,2.4,3.6,1.62
201573,3.6,2.8,2.6,1.6,3.6,1.5
4802,3.2,3.0,2.2,3.0,3.6,2.46
335613,2.6,3.2,2.6,3.8,2.6,2.4
488023,2.8,3.6,2.6,2.6,3.2,1.99
807873,3.0,3.8,2.0,2.8,4.0,1.25
376074,1.2,4.2,2.0,2.8,4.2,1.62
527098,3.2,3.4,2.4,3.8,3.4,1.27
217308,1.4,2.4,2.8,3.0,3.4,2.24
350473,2.4,3.6,2.2,1.6,3.6,1.89
476760,3.4,3.6,1.8,4.8,3.8,2.45
77527,3.4,3.6,2.8,4.0,3.4,1.94
1007767,1.4,3.0,2.0,2.2,3.6,2.76
889495,3.2,2.8,1.8,4.8,3.6,2.3
149675,4.0,2.8,2.8,3.0,4.0,2.36
697142,3.4,3.2,2.4,3.2,3.8,1.6
112244,4.0,3.2,3.0,4.0,2.8,2.03
193356,2.8,4.4,2.4,2.2,4.0,2.33
355498,1.0,3.4,1.6,4.8,4.6,4.19
406055,1.8,3.6,2.2,4.0,3.6,0.88
249020,3.6,3.0,2.2,2.4,3.4,1.86
936216,2.6,3.0,3.0,2.0,4.0,2.52
56,2.4,2.8,2.6,1.8,3.8,1.05
251407,3.4,3.8,3.4,2.8,3.6,2.0
691407,1.8,4.2,2.8,2.8,4.2,1.71
332148,2.8,3.6,1.8,3.6,3.6,1.86
215924,2.2,2.6,2.6,2.8,4.2,2.26
636621,2.2,3.8,2.6,4.8,3.8,1.58
732299,2.6,3.2,2.2,3.6,4.2,1.77
499288,2.6,3.4,2.2,2.0,3.4,2.68
330128,1.8,3.4,2.4,3.8,3.8,1.2
103060,2.8,2.8,1.6,3.2,3.6,1.5
874138,2.4,3.8,3.2,3.2,3.4,4.23
600859,3.6,3.2,2.2,2.0,3.4,1.31
464546,2.0,2.8,2.6,3.0,4.0,1.25
580503,3.6,3.4,1.8,4.8,3.6,1.53
201932,2.4,3.4,2.4,2.2,2.8,3.79
235787,1.8,3.4,2.6,3.4,2.8,1.51
243001,1.8,2.8,3.0,2.4,3.0,1.4
222013,2.8,3.2,1.6,4.4,3.2,1.58
89602,2.6,2.8,2.4,4.0,4.0,1.78
897084,2.0,2.4,2.4,2.4,4.0,1.55
138692,4.8,4.4,3.0,1.6,4.0,2.62
763824,2.2,2.6,1.8,3.4,4.0,1.51
830521,1.2,3.6,2.2,3.8,4.4,1.05
585705,2.2,3.2,1.8,3.0,4.2,2.46
798806,2.6,4.0,2.0,1.8,4.0,3.93
698798,1.0,2.2,3.4,3.6,4.2,1.0
769358,3.6,2.6,2.4,2.0,4.2,1.43
650860,2.2,4.0,1.6,3.2,3.6,2.3
519335,3.2,3.4,3.2,3.0,3.4,1.46
378706,3.4,3.2,1.8,2.6,4.2,1.32
157063,4.0,2.6,3.0,3.2,3.8,1.96
616673,3.2,3.0,2.2,3.2,4.2,1.06
264493,4.0,3.6,2.6,3.6,3.8,1.89
329450,3.2,3.0,2.8,2.6,4.0,2.54
837804,1.6,3.2,3.4,4.2,4.2,2.12
111477,2.2,3.4,2.2,2.2,3.0,4.33
254863,3.2,3.6,3.0,3.8,2.8,1.3
17887,2.0,3.6,2.8,3.2,4.8,2.42
410656,2.2,2.8,1.8,2.4,3.0,2.04
624261,3.8,3.6,2.8,4.0,3.8,3.45
647257,2.2,3.0,2.4,2.4,4.2,2.84
965505,1.6,2.6,2.0,2.6,4.0,1.32
585654,4.4,3.2,2.6,2.8,3.4,1.12
780726,3.6,3.4,2.8,4.6,4.0,3.1
854413,1.6,2.8,1.6,2.4,4.0,4.16
408161,4.6,3.2,3.4,2.6,3.6,1.95
755671,3.8,3.6,2.4,3.4,2.6,1.39
469413,3.4,3.0,3.2,3.8,3.8,3.56
178698,4.2,3.6,2.4,3.6,3.4,2.11
472803,3.4,3.6,4.2,5.0,4.0,2.15
765053,2.4,3.4,2.0,1.8,4.2,2.48
674578,1.2,3.4,2.6,3.6,4.0,1.28
557317,1.6,3.0,2.6,2.6,4.2,1.13
749424,4.8,3.4,2.2,3.2,4.6,1.81
731637,3.4,3.4,2.4,2.0,4.4,1.19
376208,1.2,2.4,2.2,1.0,4.8,1.39
330976,4.4,3.0,2.6,3.6,4.2,2.63
878393,3.0,2.8,1.8,1.0,4.6,2.37
119270,3.6,2.8,2.0,3.2,4.0,1.91
438316,4.4,2.8,1.8,3.6,4.4,2.44
897659,3.8,3.6,2.8,3.6,4.4,0.99
128587,4.8,2.8,2.6,2.0,3.2,2.2
885129,4.0,3.0,1.8,3.4,4.4,1.39
571262,3.8,3.4,2.2,3.4,4.2,1.36
317220,1.4,2.8,3.4,4.0,4.2,1.67
643707,3.2,3.2,2.6,3.0,3.4,1.73
727836,2.2,3.0,3.0,1.6,3.8,1.23
468210,3.0,2.6,2.4,2.6,3.2,2.27
952928,2.8,3.4,2.6,1.8,2.6,1.69
360562,2.2,3.2,2.2,2.6,3.8,1.32
762588,3.2,1.8,2.6,2.0,4.4,3.96
728213,2.4,2.8,3.0,2.8,3.6,2.01
